code,college,district,course,OC,BC,BCM,MBC,SCA,SC,ST
1219,SRI VENKATESWARA COLLEGE OF ENGINEERING,KANCHIPURAM,Marine Engineering,193,191.5,0,191,155.5,177.7,0
1219,SRI VENKATESWARA COLLEGE OF ENGINEERING,KANCHIPURAM,Information Technology,196.5,196,193.7,191.5,130.5,163.5,0
1219,SRI VENKATESWARA COLLEGE OF ENGINEERING,KANCHIPURAM,Bio-Technology,195,194,0,190,137.7,171.5,0
1222,P.B. COLLEGE OF ENGINEERING,KANCHIPURAM,Electrical And Electronics Engineering ,109.25,0,0,79.25,0,83.25,0
1222,P.B. COLLEGE OF ENGINEERING,KANCHIPURAM,Computer Science And Engineering ,102.25,92,0,85.75,0,0,0
1222,P.B. COLLEGE OF ENGINEERING,KANCHIPURAM,Electronics And Communication Engineering ,97.75,92.25,0,86.5,0,0,0
1222,P.B. COLLEGE OF ENGINEERING,KANCHIPURAM,Aeronautical Engineering,175.25,130.7,173.2,149.5,0,79.5,0
1222,P.B. COLLEGE OF ENGINEERING,KANCHIPURAM,Mechanical Engineering,142.75,120.2,0,110.5,0,77.75,0
1222,P.B. COLLEGE OF ENGINEERING,KANCHIPURAM,Automobile Engineering,82,0,0,0,0,0,0
1222,P.B. COLLEGE OF ENGINEERING,KANCHIPURAM,Civil Engineering,103.75,0,0,81.75,0,81.75,0
1222,P.B. COLLEGE OF ENGINEERING,KANCHIPURAM,Information Technology,96,0,0,0,0,0,0
1225,LOYOLA INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Computer Science And Engineering ,114.5,0,0,0,0,78,0
1225,LOYOLA INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Electrical And Electronics Engineering ,111.25,0,0,0,0,0,0
1225,LOYOLA INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Electronics And Communication Engineering ,93,0,0,0,0,0,0
1225,LOYOLA INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Mechanical Engineering,121.5,88.5,105,78.5,0,93.5,0
1225,LOYOLA INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Civil Engineering,80.5,0,0,0,0,0,0
1225,LOYOLA INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Information Technology,128.75,0,0,0,0,0,0
1226,P.T. LEE CHENGALVARAYA NAICKER COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Computer Science And Engineering ,108.75,0,0,0,0,0,0
1226,P.T. LEE CHENGALVARAYA NAICKER COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Civil Engineering,177.75,0,0,0,0,0,0
1226,P.T. LEE CHENGALVARAYA NAICKER COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Electronics And Communication Engineering ,139.5,0,0,0,0,0,0
1226,P.T. LEE CHENGALVARAYA NAICKER COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Mechanical Engineering,78.25,0,0,0,0,0,0
1226,P.T. LEE CHENGALVARAYA NAICKER COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Electrical And Electronics Engineering ,86.5,0,0,0,0,0,0
1230,APOLLO ENGINEERING COLLEGE,KANCHIPURAM,Electrical And Electronics Engineering ,125,116.2,0,97.25,0,85,0
1230,APOLLO ENGINEERING COLLEGE,KANCHIPURAM,Computer Science And Engineering ,89,0,0,0,0,0,0
1230,APOLLO ENGINEERING COLLEGE,KANCHIPURAM,Electronics And Communication Engineering ,140.75,89,107.5,85,0,83.25,0
1230,APOLLO ENGINEERING COLLEGE,KANCHIPURAM,Aeronautical Engineering,138.5,99.75,0,0,0,97.75,0
1230,APOLLO ENGINEERING COLLEGE,KANCHIPURAM,Mechanical Engineering,150.5,133,125.5,126,0,92.5,0
1230,APOLLO ENGINEERING COLLEGE,KANCHIPURAM,Information Technology,99.5,0,0,0,0,0,0
1232,ARM COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Computer Science And Engineering ,101,99.25,0,79,0,0,0
1232,ARM COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Electrical And Electronics Engineering ,99.75,0,0,0,0,0,0
1232,ARM COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Electronics And Communication Engineering ,119.5,99.75,0,83.25,0,0,0
1232,ARM COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Mechanical Engineering,113,86.75,105,78.75,112.2,82,0
1232,ARM COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Civil Engineering,87.75,0,0,85.5,0,0,0
1232,ARM COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Information Technology,80.25,0,0,0,0,0,0
1233,ADHI COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Computer Science And Engineering ,92,0,0,84.25,0,0,0
1233,ADHI COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Civil Engineering,130.75,97.5,0,97.25,0,95.25,0
1233,ADHI COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Electrical And Electronics Engineering ,89.5,0,0,0,0,0,0
1233,ADHI COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Electronics And Communication Engineering ,123.5,85.5,0,99.25,0,0,0
1233,ADHI COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Mechanical Engineering,124.75,89.5,92.25,85,0,88.25,0
1234,INDIRA GANDHI COLLEGE OF ENGINEERING AND TECHNOLOGY FOR WOMEN,KANCHIPURAM,Computer Science And Engineering ,89.75,0,0,0,0,0,0
1234,INDIRA GANDHI COLLEGE OF ENGINEERING AND TECHNOLOGY FOR WOMEN,KANCHIPURAM,Electronics And Communication Engineering ,110.5,0,0,0,0,0,0
1234,INDIRA GANDHI COLLEGE OF ENGINEERING AND TECHNOLOGY FOR WOMEN,KANCHIPURAM,Information Technology,114,0,0,0,0,0,0
1235,JEI MATHAAJEE COLLEGE OF ENGINEERING,KANCHIPURAM,Electrical And Electronics Engineering ,119.25,114.2,0,85.25,0,117.2,0
1235,JEI MATHAAJEE COLLEGE OF ENGINEERING,KANCHIPURAM,Computer Science And Engineering ,88.25,0,0,0,0,0,0
1235,JEI MATHAAJEE COLLEGE OF ENGINEERING,KANCHIPURAM,Electronics And Communication Engineering ,111.5,0,0,0,0,0,0
1235,JEI MATHAAJEE COLLEGE OF ENGINEERING,KANCHIPURAM,Mechanical Engineering,98.25,96.25,0,90.75,0,91.25,0
1235,JEI MATHAAJEE COLLEGE OF ENGINEERING,KANCHIPURAM,Automobile Engineering,93,0,0,0,0,0,0
1235,JEI MATHAAJEE COLLEGE OF ENGINEERING,KANCHIPURAM,Civil Engineering,144.75,116.5,132,105.7,0,132.7,0
1235,JEI MATHAAJEE COLLEGE OF ENGINEERING,KANCHIPURAM,Information Technology,124,121,0,117.2,0,114.7,0
1243,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Computer Science And Engineering ,86.75,0,0,0,0,0,0
1243,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Civil Engineering,86.75,0,0,0,0,0,0
1243,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Electrical And Electronics Engineering ,86.5,0,0,0,0,0,0
1243,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Electronics And Communication Engineering ,84,0,0,0,0,0,0
1243,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Mechanical Engineering,87.75,0,0,0,0,0,0
1301,MOHAMMED SATHAK A.J.COLLEGE OF ENGINEERING,KANCHIPURAM,Computer Science And Engineering ,133.25,99.5,132.7,85.25,0,0,0
1301,MOHAMMED SATHAK A.J.COLLEGE OF ENGINEERING,KANCHIPURAM,Electrical And Electronics Engineering ,118,94,97.25,0,0,0,0
1301,MOHAMMED SATHAK A.J.COLLEGE OF ENGINEERING,KANCHIPURAM,Electronics And Communication Engineering ,107.25,0,92.5,91,0,0,0
1301,MOHAMMED SATHAK A.J.COLLEGE OF ENGINEERING,KANCHIPURAM,Aeronautical Engineering,93.25,0,0,0,0,82.75,0
1301,MOHAMMED SATHAK A.J.COLLEGE OF ENGINEERING,KANCHIPURAM,Mechanical Engineering,158.75,134.5,154.2,130.2,0,82,0
1301,MOHAMMED SATHAK A.J.COLLEGE OF ENGINEERING,KANCHIPURAM,Civil Engineering,155.25,131.5,152.5,119.7,0,82.75,0
1301,MOHAMMED SATHAK A.J.COLLEGE OF ENGINEERING,KANCHIPURAM,Material Science And Engineering,107.5,0,0,0,0,0,0
1301,MOHAMMED SATHAK A.J.COLLEGE OF ENGINEERING,KANCHIPURAM,Information Technology,85.75,0,0,0,0,0,0
1303,ANAND INSTITUTE OF HIGHER TECHNOLOGY,KANCHIPURAM,Computer Science And Engineering ,162.5,152.2,110.5,138.2,0,79.5,0
1303,ANAND INSTITUTE OF HIGHER TECHNOLOGY,KANCHIPURAM,Electrical And Electronics Engineering ,154.25,130.7,0,107,0,87,0
1303,ANAND INSTITUTE OF HIGHER TECHNOLOGY,KANCHIPURAM,Electronics And Communication Engineering ,166.75,156.2,104.2,143.5,0,88.75,0
1303,ANAND INSTITUTE OF HIGHER TECHNOLOGY,KANCHIPURAM,Mechanical Engineering,175.75,171.5,168.7,167.2,0,130.2,0
1303,ANAND INSTITUTE OF HIGHER TECHNOLOGY,KANCHIPURAM,Electronics And Instru Engineering ,123.75,97.25,112.2,92.75,0,100.7,88
1303,ANAND INSTITUTE OF HIGHER TECHNOLOGY,KANCHIPURAM,Civil Engineering,168.5,164,159.2,158.7,0,130.7,0
1303,ANAND INSTITUTE OF HIGHER TECHNOLOGY,KANCHIPURAM,Information Technology,128.25,96.5,88.5,89.25,0,0,0
1306,JEPPIAAR ENGINEERING COLLEGE,KANCHIPURAM,Electrical And Electronics Engineering ,191.5,190,187.2,185.5,106.5,161.5,0
1306,JEPPIAAR ENGINEERING COLLEGE,KANCHIPURAM,Computer Science And Engineering ,190.75,190,186.5,184.5,144.5,152,0
1306,JEPPIAAR ENGINEERING COLLEGE,KANCHIPURAM,Electronics And Communication Engineering ,193.25,191.7,186.7,189.2,83.25,165,0
1306,JEPPIAAR ENGINEERING COLLEGE,KANCHIPURAM,Aeronautical Engineering,191.5,188.5,191,181,0,177,0
1306,JEPPIAAR ENGINEERING COLLEGE,KANCHIPURAM,Mechanical Engineering,192,191.2,191,189,127.7,169.5,0
1306,JEPPIAAR ENGINEERING COLLEGE,KANCHIPURAM,Electronics And Instru Engineering ,187.5,185.7,181,180,0,139.7,0
1306,JEPPIAAR ENGINEERING COLLEGE,KANCHIPURAM,Civil Engineering,191,189.7,186.2,186.5,158.2,171.2,0
1306,JEPPIAAR ENGINEERING COLLEGE,KANCHIPURAM,Information Technology,187.75,186,185.5,178.5,0,135,0
1306,JEPPIAAR ENGINEERING COLLEGE,KANCHIPURAM,Bio-Technology,192,190,186.5,184.7,0,167,118.2
1307,JERUSALEM COLLEGE OF ENGINEERING,KANCHIPURAM,Computer Science And Engineering ,175.75,157.7,157.7,161.5,0,125,0
1307,JERUSALEM COLLEGE OF ENGINEERING,KANCHIPURAM,Bio Medical Engineering,184,177.7,177.7,170.7,115,147.2,0
1307,JERUSALEM COLLEGE OF ENGINEERING,KANCHIPURAM,Electronics And Communication Engineering ,179.25,162.2,162.2,170,0,144.5,0
1307,JERUSALEM COLLEGE OF ENGINEERING,KANCHIPURAM,Electrical And Electronics Engineering ,172.75,136,136,160.5,0,121.7,0
1307,JERUSALEM COLLEGE OF ENGINEERING,KANCHIPURAM,Electronics And Instru Engineering ,168,145.5,145.5,147.2,0,82.75,0
1307,JERUSALEM COLLEGE OF ENGINEERING,KANCHIPURAM,Civil Engineering,173.75,158.2,158.2,162.2,89.75,129.7,0
1307,JERUSALEM COLLEGE OF ENGINEERING,KANCHIPURAM,Information Technology,162.25,141.2,141.2,140,0,91.5,0
1310,MISRIMAL NAVAJEE MUNOTH JAIN ENGINEERING COLLEGE,KANCHIPURAM,Computer Science And Engineering ,181.5,178.2,146.2,165.7,0,109.5,0
1310,MISRIMAL NAVAJEE MUNOTH JAIN ENGINEERING COLLEGE,KANCHIPURAM,Electrical And Electronics Engineering ,181.25,176.5,149.7,166.2,0,124.5,0
1310,MISRIMAL NAVAJEE MUNOTH JAIN ENGINEERING COLLEGE,KANCHIPURAM,Electronics And Communication Engineering ,182.25,176.7,145,164.2,101.5,113.7,0
1310,MISRIMAL NAVAJEE MUNOTH JAIN ENGINEERING COLLEGE,KANCHIPURAM,Mechanical Engineering,185.25,181.7,175.5,176.2,0,143,0
1310,MISRIMAL NAVAJEE MUNOTH JAIN ENGINEERING COLLEGE,KANCHIPURAM,Civil Engineering,180,176.5,166.5,172,0,135.7,0
1310,MISRIMAL NAVAJEE MUNOTH JAIN ENGINEERING COLLEGE,KANCHIPURAM,Information Technology,175,169.7,140,158.5,0,78.25,0
1311,K.C.G. COLLEGE OF TECHNOLOGY,KANCHIPURAM,Electrical And Electronics Engineering ,179,173.7,172,167.5,119.5,121.5,0
1311,K.C.G. COLLEGE OF TECHNOLOGY,KANCHIPURAM,Computer Science And Engineering ,177.75,174.5,171.2,166.5,0,122.5,0
1311,K.C.G. COLLEGE OF TECHNOLOGY,KANCHIPURAM,Electronics And Communication Engineering ,182.75,179.5,171.2,171,0,140.5,0
1311,K.C.G. COLLEGE OF TECHNOLOGY,KANCHIPURAM,Aeronautical Engineering,175.75,166.7,168,165.7,155.2,146,0
1311,K.C.G. COLLEGE OF TECHNOLOGY,KANCHIPURAM,Mechanical Engineering,184.75,183.2,181,179,0,147.2,0
1311,K.C.G. COLLEGE OF TECHNOLOGY,KANCHIPURAM,Electronics And Instru Engineering ,174.5,168.2,162.2,165.7,0,112.5,0
1311,K.C.G. COLLEGE OF TECHNOLOGY,KANCHIPURAM,Civil Engineering,180,175.2,169,170.7,0,141.2,0
1311,K.C.G. COLLEGE OF TECHNOLOGY,KANCHIPURAM,Information Technology,172.75,167.5,159.7,159,0,96.5,0
1313,SHREE MOTILAL KANHAIYALAL FOMRA INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Computer Science And Engineering ,90,0,0,0,0,0,0
1313,SHREE MOTILAL KANHAIYALAL FOMRA INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Bio Medical Engineering,158.5,93.5,146,88,0,78.25,0
1313,SHREE MOTILAL KANHAIYALAL FOMRA INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Electronics And Communication Engineering ,107.5,0,0,0,0,0,0
1313,SHREE MOTILAL KANHAIYALAL FOMRA INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Mechanical Engineering,106,90.5,0,82.25,0,87.75,0
1313,SHREE MOTILAL KANHAIYALAL FOMRA INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Civil Engineering,105,104.2,0,95.25,0,79.25,0
1315,SRI SIVASUBRAMANIYA NADAR COLLEGE OF ENGINEERING,KANCHIPURAM,Computer Science And Engineering ,198.5,198,197,195.7,170,186,158
1315,SRI SIVASUBRAMANIYA NADAR COLLEGE OF ENGINEERING,KANCHIPURAM,Electrical And Electronics Engineering ,198.25,198,197,196,166.2,187.5,0
1315,SRI SIVASUBRAMANIYA NADAR COLLEGE OF ENGINEERING,KANCHIPURAM,Electronics And Communication Engineering ,198.75,198.5,197.5,196.7,174.7,191,175
1315,SRI SIVASUBRAMANIYA NADAR COLLEGE OF ENGINEERING,KANCHIPURAM,Mechanical Engineering,199,198.5,198,197.5,184.2,191,176
1315,SRI SIVASUBRAMANIYA NADAR COLLEGE OF ENGINEERING,KANCHIPURAM,Bio Medical Engineering,197.5,196.7,194.7,193.5,181.2,180.2,0
1315,SRI SIVASUBRAMANIYA NADAR COLLEGE OF ENGINEERING,KANCHIPURAM,Civil Engineering,198.5,198,197.7,196.7,172.7,188,0
1315,SRI SIVASUBRAMANIYA NADAR COLLEGE OF ENGINEERING,KANCHIPURAM,Chemical Engineering,197.25,196.7,196.5,193.5,0,183.5,138.5
1315,SRI SIVASUBRAMANIYA NADAR COLLEGE OF ENGINEERING,KANCHIPURAM,Information Technology,198,197.5,196.5,194.2,165,181.7,135.2
1316,AGNI COLLEGE OF TECHNOLOGY,KANCHIPURAM,Electrical And Electronics Engineering ,141,101.5,0,84.5,0,99.5,0
1316,AGNI COLLEGE OF TECHNOLOGY,KANCHIPURAM,Bio Medical Engineering,142,104.2,0,112.7,0,101,0
1316,AGNI COLLEGE OF TECHNOLOGY,KANCHIPURAM,Electronics And Communication Engineering ,136.5,92,123.7,82,83.5,82.75,0
1316,AGNI COLLEGE OF TECHNOLOGY,KANCHIPURAM,Mechanical Engineering,162,148,138.2,142.5,0,117.7,0
1316,AGNI COLLEGE OF TECHNOLOGY,KANCHIPURAM,Computer Science And Engineering ,127.25,96,87.5,94.75,0,86.25,0
1316,AGNI COLLEGE OF TECHNOLOGY,KANCHIPURAM,Civil Engineering,159.25,150.5,0,150,0,115.5,0
1316,AGNI COLLEGE OF TECHNOLOGY,KANCHIPURAM,Mechatronics,144.75,120.2,118,104.7,0,87.75,0
1316,AGNI COLLEGE OF TECHNOLOGY,KANCHIPURAM,Information Technology,89.25,0,0,0,0,0,0
1317,ST.JOSEPHS COLLEGE OF ENGINEERING,KANCHIPURAM,Electrical And Electronics Engineering ,196.5,196,193,192.5,160.2,176.5,0
1317,ST.JOSEPHS COLLEGE OF ENGINEERING,KANCHIPURAM,Computer Science And Engineering ,196,195.2,193.7,191.2,0,167.5,105.7
1317,ST.JOSEPHS COLLEGE OF ENGINEERING,KANCHIPURAM,Electronics And Communication Engineering ,196.75,196.2,194.7,193,130,181.2,154.5
1317,ST.JOSEPHS COLLEGE OF ENGINEERING,KANCHIPURAM,Mechanical Engineering,197,196.5,193.7,194,132.2,181.7,184
1317,ST.JOSEPHS COLLEGE OF ENGINEERING,KANCHIPURAM,Instrumentation And Control,190.75,188.5,189.2,179.7,0,147.7,0
1317,ST.JOSEPHS COLLEGE OF ENGINEERING,KANCHIPURAM,Electronics And Instru Engineering ,194,192.2,189.7,187.5,0,154.7,107.7
1317,ST.JOSEPHS COLLEGE OF ENGINEERING,KANCHIPURAM,Civil Engineering,195.75,194.7,192.2,192.5,167.7,180,0
1317,ST.JOSEPHS COLLEGE OF ENGINEERING,KANCHIPURAM,Chemical Engineering,195,192.7,191.5,189.7,0,173,0
1317,ST.JOSEPHS COLLEGE OF ENGINEERING,KANCHIPURAM,Information Technology,193.5,192,189.5,186.7,145,144.2,0
1317,ST.JOSEPHS COLLEGE OF ENGINEERING,KANCHIPURAM,Bio-Technology,194,193.2,189.5,187,155.7,173.2,0
1318,T.J. INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Civil Engineering,97.25,0,0,0,0,0,0
1318,T.J. INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Electronics And Communication Engineering ,141.25,0,0,0,0,0,0
1318,T.J. INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Mechanical Engineering,83,0,0,0,0,0,0
1319,THANGAVELU ENGINEERING COLLEGE,KANCHIPURAM,Electrical And Electronics Engineering ,91,0,0,0,0,0,0
1319,THANGAVELU ENGINEERING COLLEGE,KANCHIPURAM,Computer Science And Engineering ,84,0,0,0,0,0,0
1319,THANGAVELU ENGINEERING COLLEGE,KANCHIPURAM,Electronics And Communication Engineering ,89.75,86,0,0,0,0,0
1319,THANGAVELU ENGINEERING COLLEGE,KANCHIPURAM,Mechanical Engineering,137.25,111,100.7,122.7,0,77.5,0
1319,THANGAVELU ENGINEERING COLLEGE,KANCHIPURAM,Electronics And Instru Engineering ,129.75,0,0,0,0,0,0
1319,THANGAVELU ENGINEERING COLLEGE,KANCHIPURAM,Civil Engineering,111.25,90,93.25,84.75,0,78.5,0
1319,THANGAVELU ENGINEERING COLLEGE,KANCHIPURAM,Information Technology,96.75,0,0,0,0,0,0
1320,S.R.R. ENGINEERING COLLEGE,KANCHIPURAM,Electrical And Electronics Engineering ,183.5,180,175.5,175,0,133.5,0
1320,S.R.R. ENGINEERING COLLEGE,KANCHIPURAM,Computer Science And Engineering ,179.5,177,159,168,0,125,0
1320,S.R.R. ENGINEERING COLLEGE,KANCHIPURAM,Electronics And Communication Engineering ,183.5,181.2,168,175,0,137.2,0
1320,S.R.R. ENGINEERING COLLEGE,KANCHIPURAM,Mechanical Engineering,181.5,179,173,174,96,140.5,0
1320,S.R.R. ENGINEERING COLLEGE,KANCHIPURAM,Civil Engineering,178,173.5,163.5,169.2,82.25,140,0
1320,S.R.R. ENGINEERING COLLEGE,KANCHIPURAM,Information Technology,172.25,167.5,130,156.2,0,88.75,0
1322,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Electrical And Electronics Engineering ,135.25,93,0,89.25,0,128,0
1322,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Computer Science And Engineering ,122.25,90.25,0,83.25,0,87.5,0
1322,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Electronics And Communication Engineering ,151.75,91.75,88.75,124,0,105,0
1322,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Aeronautical Engineering,153.25,97,0,128,0,96.25,0
1322,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Mechanical Engineering,146.25,116.2,109,121.7,0,91.5,0
1322,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Civil Engineering,130.75,88,85.75,103.7,0,77.75,0
1322,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Information Technology,88.75,0,0,0,0,0,0
1323,A.C.T. COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Electrical And Electronics Engineering ,119.25,0,0,0,0,0,0
1323,A.C.T. COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Civil Engineering,96.25,0,0,0,0,0,0
1323,A.C.T. COLLEGE OF ENGINEERING AND TECHNOLOGY,KANCHIPURAM,Mechanical Engineering,131.25,0,0,0,0,0,0
1324,SRI SAI RAM INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Electrical And Electronics Engineering ,188,186.5,181.7,180.2,0,144,90.75
1324,SRI SAI RAM INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Computer Science And Engineering ,187.5,185.7,174.5,177.5,0,140.5,89.25
1324,SRI SAI RAM INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Electronics And Communication Engineering ,190,189,184.2,183.5,136.7,154.2,142
1324,SRI SAI RAM INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Mechanical Engineering,189.75,188.5,186.2,184.7,84.75,158.5,120.2
1324,SRI SAI RAM INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Civil Engineering,187,185,181,182.2,82.5,157.2,103.7
1324,SRI SAI RAM INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Information Technology,184.25,182.7,163,170,0,115.5,0
1325,ST. JOSEPH COLLEGE OF ENGINEERING,KANCHIPURAM,Computer Science And Engineering ,152.5,121.5,127.5,122.5,0,92.5,0
1325,ST. JOSEPH COLLEGE OF ENGINEERING,KANCHIPURAM,Electrical And Electronics Engineering ,142.75,139.7,0,96,0,86,0
1325,ST. JOSEPH COLLEGE OF ENGINEERING,KANCHIPURAM,Electronics And Communication Engineering ,151.75,98.25,0,123.7,0,113,0
1325,ST. JOSEPH COLLEGE OF ENGINEERING,KANCHIPURAM,Mechanical Engineering,167.75,146.2,164.5,147.7,0,116.2,0
1325,ST. JOSEPH COLLEGE OF ENGINEERING,KANCHIPURAM,Civil Engineering,135,102.2,101.2,91,96,81.75,0
1331,AKSHEYAA COLLEGE OF ENGINEERING,KANCHIPURAM,Electrical And Electronics Engineering ,114,100.5,0,0,0,0,0
1331,AKSHEYAA COLLEGE OF ENGINEERING,KANCHIPURAM,Civil Engineering,114.75,100,0,82,0,83.75,0
1331,AKSHEYAA COLLEGE OF ENGINEERING,KANCHIPURAM,Electronics And Communication Engineering ,89.75,0,0,0,0,0,0
1331,AKSHEYAA COLLEGE OF ENGINEERING,KANCHIPURAM,Mechanical Engineering,118.25,93.5,0,87.25,0,103.2,0
1331,AKSHEYAA COLLEGE OF ENGINEERING,KANCHIPURAM,Computer Science And Engineering ,88,0,0,0,0,0,0
1333,VI INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Electrical And Electronics Engineering ,103.75,0,0,0,0,0,0
1333,VI INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Civil Engineering,83,0,0,0,0,0,0
1333,VI INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Electronics And Communication Engineering ,91,0,0,85.5,0,0,0
1333,VI INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Mechanical Engineering,85.75,0,0,83.25,0,0,0
1333,VI INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Computer Science And Engineering ,83,0,0,0,0,0,0
1334,BALAMANI ARUNACHALAM EDUCATIONAL &amp; CHARITABLE TRUSTS GROUP OF INST.,KANCHIPURAM,Computer Science And Engineering ,95.25,0,0,0,0,0,0
1334,BALAMANI ARUNACHALAM EDUCATIONAL &amp; CHARITABLE TRUSTS GROUP OF INST.,KANCHIPURAM,Civil Engineering,82,0,0,0,0,0,0
1334,BALAMANI ARUNACHALAM EDUCATIONAL &amp; CHARITABLE TRUSTS GROUP OF INST.,KANCHIPURAM,Mechanical Engineering,92.25,0,0,0,0,0,0
1335,SRI KRISHNA INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Electrical And Electronics Engineering ,81.5,0,0,0,0,0,0
1335,SRI KRISHNA INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Civil Engineering,88,0,0,0,0,0,0
1335,SRI KRISHNA INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Electronics And Communication Engineering ,112.75,0,0,0,0,0,0
1335,SRI KRISHNA INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Mechanical Engineering,81.25,0,0,0,0,0,0
1399,CHENNAI INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Computer Science And Engineering ,168.75,144.2,119.5,101.2,145,79,0
1399,CHENNAI INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Electrical And Electronics Engineering ,168.75,155.5,107,127,0,104.5,0
1399,CHENNAI INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Electronics And Communication Engineering ,174.75,157.2,139.2,128.5,0,81.5,0
1399,CHENNAI INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Mechanical Engineering,168.75,156.7,128.7,143.5,99.5,117.2,0
1399,CHENNAI INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Civil Engineering,160.25,150.2,0,144.2,0,127,0
1399,CHENNAI INSTITUTE OF TECHNOLOGY,KANCHIPURAM,Mechatronics,175.75,166.5,124.2,149,0,142.7,0
1401,ADHIPARASAKTHI ENGINEERING COLLEGE,KANCHIPURAM,Electrical And Electronics Engineering ,166.5,152.5,0,149,0,112.7,0
1401,ADHIPARASAKTHI ENGINEERING COLLEGE,KANCHIPURAM,Computer Science And Engineering ,134.25,86.25,115.7,88.25,0,78.25,0
1401,ADHIPARASAKTHI ENGINEERING COLLEGE,KANCHIPURAM,Electronics And Communication Engineering ,160.25,141.5,0,148,0,104,0
